priority_rank,ID,risk_score,delay_severity,priority_score
4242,4370,0.24679981,0,0.0
4243,8319,0.34959164,0,0.0
4244,488,0.19379684,0,0.0
4245,2494,0.1627962,0,0.0
4246,28506,0.40214095,0,0.0
4247,16131,0.3934755,0,0.0
4248,28172,0.23816852,0,0.0
4249,16829,0.19507022,0,0.0
4250,24587,0.5202725,0,0.0
4251,4816,0.3696397,0,0.0
4252,20913,0.53439176,0,0.0
4253,4187,0.27467853,0,0.0
4254,28484,0.3407291,0,0.0
4255,6329,0.16716449,0,0.0
4256,4970,0.29162198,0,0.0
4257,24910,0.18831566,0,0.0
4258,23039,0.14012347,0,0.0
4259,13118,0.28338903,0,0.0
4260,5687,0.23710318,0,0.0
4261,2778,0.22697985,0,0.0
4262,12017,0.4222064,0,0.0
4263,25283,0.27642244,0,0.0
4264,16444,0.5574295,0,0.0
4265,17887,0.1713748,0,0.0
4266,2175,0.18682022,0,0.0
4267,23434,0.22781764,0,0.0
4268,17709,0.29551244,0,0.0
4269,13639,0.20234561,0,0.0
4270,1978,0.2902205,0,0.0
4271,19268,0.1024383,0,0.0
4272,17612,0.18406478,0,0.0
4273,26837,0.22383747,0,0.0
4274,22130,0.2569063,0,0.0
4275,27132,0.53439176,0,0.0
4276,1469,0.43249255,0,0.0
4277,19750,0.39474303,0,0.0
4278,657,0.28299952,0,0.0
4279,12568,0.14181265,0,0.0
4280,18432,0.38577792,0,0.0
4281,13728,0.41556284,0,0.0
4282,7802,0.35629728,0,0.0
4283,2675,0.3226504,0,0.0
4284,28870,0.28247857,0,0.0
4285,20891,0.27963948,0,0.0
4286,27626,0.3823236,0,0.0
4287,9912,0.28555155,0,0.0
4288,8403,0.29668045,0,0.0
4289,18166,0.35912818,0,0.0
4290,7008,0.23236135,0,0.0
4291,24925,0.32323807,0,0.0
4292,18389,0.2374617,0,0.0
4293,12361,0.27524194,0,0.0
4294,19689,0.30879587,0,0.0
4295,18710,0.35615578,0,0.0
4296,22690,0.19516034,0,0.0
4297,27538,0.48974466,0,0.0
4298,17558,0.1847377,0,0.0
4299,16847,0.2954548,0,0.0
4300,17840,0.19271825,0,0.0
4301,3470,0.21344706,0,0.0
4302,25866,0.16063422,0,0.0
4303,18751,0.14210117,0,0.0
4304,27490,0.36441934,0,0.0
4305,11576,0.18407978,0,0.0
4306,8343,0.26996988,0,0.0
4307,20136,0.38066155,0,0.0
4308,13621,0.396865,0,0.0
4309,17388,0.22366066,0,0.0
4310,20197,0.21511674,0,0.0
4311,10800,0.3653283,0,0.0
4312,16374,0.14297605,0,0.0
4313,19872,0.14435926,0,0.0
4314,7948,0.5719428,0,0.0
4315,16101,0.39835405,0,0.0
4316,28368,0.22420532,0,0.0
4317,10551,0.18507694,0,0.0
4318,19744,0.2580061,0,0.0
4319,7093,0.19139794,0,0.0
4320,10987,0.42552847,0,0.0
4321,9936,0.42124757,0,0.0
4322,26034,0.19355722,0,0.0
4323,5740,0.20859645,0,0.0
4324,11933,0.49668434,0,0.0
4325,13488,0.2144415,0,0.0
4326,3304,0.14532052,0,0.0
4327,24887,0.29430768,0,0.0
4328,9859,0.56849736,0,0.0
4329,15888,0.22900055,0,0.0
4330,28333,0.17003636,0,0.0
4331,28409,0.15649568,0,0.0
4332,23067,0.18612728,0,0.0
4333,9760,0.33980483,0,0.0
4334,8170,0.32916364,0,0.0
4335,15363,0.15967892,0,0.0
4336,25297,0.32611158,0,0.0
4337,29060,0.36413535,0,0.0
4338,25322,0.23459296,0,0.0
4339,4157,0.26637998,0,0.0
4340,23579,0.34240115,0,0.0
4341,13413,0.48900756,0,0.0
4342,29900,0.29560402,0,0.0
4343,17611,0.5156336,0,0.0
4344,104,0.37350702,0,0.0
4345,24067,0.27752763,0,0.0
4346,12771,0.26799163,0,0.0
4347,26693,0.24312818,0,0.0
4348,18654,0.24156563,0,0.0
4349,3215,0.49447918,0,0.0
4350,2104,0.21115774,0,0.0
4351,8432,0.2605996,0,0.0
4352,4774,0.34900793,0,0.0
4353,6710,0.30547643,0,0.0
4354,1089,0.3874245,0,0.0
4355,23285,0.23668107,0,0.0
4356,14699,0.28072754,0,0.0
4357,16472,0.19826318,0,0.0
4358,20311,0.2606663,0,0.0
4359,26127,0.38683257,0,0.0
4360,25425,0.3284864,0,0.0
4361,7603,0.47566137,0,0.0
4362,27420,0.55796534,0,0.0
4363,256,0.42484695,0,0.0
4364,5414,0.22265968,0,0.0
4365,28141,0.25590506,0,0.0
4366,7575,0.5171033,0,0.0
4367,19823,0.41642243,0,0.0
4368,15729,0.3016085,0,0.0
4369,16737,0.3565327,0,0.0
4370,17177,0.263433,0,0.0
4371,22758,0.10410521,0,0.0
4372,3771,0.31018323,0,0.0
4373,729,0.1621946,0,0.0
4374,28963,0.3797063,0,0.0
4375,24504,0.28726828,0,0.0
4376,25603,0.20914395,0,0.0
4377,22511,0.3648267,0,0.0
4378,10651,0.17334838,0,0.0
4379,11242,0.33816007,0,0.0
4380,2666,0.4237234,0,0.0
4381,2625,0.2783604,0,0.0
4382,25075,0.39299995,0,0.0
4383,8158,0.23993376,0,0.0
4384,8121,0.33718157,0,0.0
4385,23573,0.21928997,0,0.0
4386,7841,0.2629774,0,0.0
4387,3929,0.16789418,0,0.0
4388,11110,0.22254406,0,0.0
4389,18977,0.16297121,0,0.0
4390,6186,0.2559441,0,0.0
4391,15100,0.22512896,0,0.0
4392,25706,0.11416104,0,0.0
4393,12769,0.31695315,0,0.0
4394,2711,0.19122808,0,0.0
4395,271,0.26841217,0,0.0
4396,13494,0.24407123,0,0.0
4397,2587,0.43430167,0,0.0
4398,11762,0.14234132,0,0.0
4399,16148,0.20870008,0,0.0
4400,3670,0.27553463,0,0.0
4401,19579,0.21284609,0,0.0
4402,20286,0.5536061,0,0.0
4403,4977,0.5064328,0,0.0
4404,16717,0.2859931,0,0.0
4405,16388,0.1488382,0,0.0
4406,1005,0.24230935,0,0.0
4407,5045,0.13772032,0,0.0
4408,27467,0.41079372,0,0.0
4409,4666,0.15477069,0,0.0
4410,10165,0.27713305,0,0.0
4411,4507,0.09052912,0,0.0
4412,21928,0.21751884,0,0.0
4413,19456,0.28575835,0,0.0
4414,15795,0.4040467,0,0.0
4415,2107,0.38656482,0,0.0
4416,5688,0.15930253,0,0.0
4417,5051,0.37204444,0,0.0
4418,16269,0.23214602,0,0.0
4419,12087,0.3837789,0,0.0
4420,6860,0.25552028,0,0.0
4421,13976,0.3361364,0,0.0
4422,10954,0.3073479,0,0.0
4423,27251,0.26776657,0,0.0
4424,7994,0.3162945,0,0.0
4425,297,0.40015015,0,0.0
4426,14239,0.09974933,0,0.0
4427,21597,0.38352764,0,0.0
4428,19913,0.34941995,0,0.0
4429,18847,0.23953222,0,0.0
4430,8423,0.14189379,0,0.0
4431,24745,0.2805932,0,0.0
4432,10281,0.22153096,0,0.0
4433,13146,0.27171507,0,0.0
4434,460,0.37443447,0,0.0
4435,19770,0.3555884,0,0.0
4436,16328,0.5506126,0,0.0
4437,28237,0.15036657,0,0.0
4438,22425,0.41650864,0,0.0
4439,2178,0.2595328,0,0.0
4440,6448,0.1954193,0,0.0
4441,5779,0.37938234,0,0.0
4442,1349,0.1761581,0,0.0
4443,14705,0.38223365,0,0.0
4444,23784,0.38980427,0,0.0
4445,24357,0.41924468,0,0.0
4446,23126,0.29266062,0,0.0
4447,21662,0.39170805,0,0.0
4448,26317,0.23233928,0,0.0
4449,7128,0.14193614,0,0.0
4450,13008,0.3622793,0,0.0
4451,27388,0.32696578,0,0.0
4452,839,0.14730987,0,0.0
4453,26972,0.22293258,0,0.0
4454,6764,0.23908694,0,0.0
4455,18026,0.48960945,0,0.0
4456,383,0.19610025,0,0.0
4457,23025,0.35571635,0,0.0
4458,10173,0.14492312,0,0.0
4459,10636,0.35594082,0,0.0
4460,29913,0.2464137,0,0.0
4461,3887,0.26372606,0,0.0
4462,25899,0.31400502,0,0.0
4463,16722,0.36755717,0,0.0
4464,12245,0.13385831,0,0.0
4465,4342,0.39421743,0,0.0
4466,20837,0.19005758,0,0.0
4467,1831,0.53130835,0,0.0
4468,7449,0.15281978,0,0.0
4469,26463,0.45990065,0,0.0
4470,11781,0.24306218,0,0.0
4471,17384,0.33908683,0,0.0
4472,22368,0.32410124,0,0.0
4473,29526,0.3501263,0,0.0
4474,24529,0.2104176,0,0.0
4475,25564,0.12422794,0,0.0
4476,12822,0.15377942,0,0.0
4477,23071,0.38785946,0,0.0
4478,7011,0.30849046,0,0.0
4479,14204,0.22037908,0,0.0
4480,23547,0.13299884,0,0.0
4481,3426,0.3620324,0,0.0
4482,20244,0.21132486,0,0.0
4483,29636,0.37035018,0,0.0
4484,3380,0.24935888,0,0.0
4485,14966,0.4322883,0,0.0
4486,6858,0.49217644,0,0.0
4487,7147,0.33231768,0,0.0
4488,291,0.54127145,0,0.0
4489,1167,0.18921357,0,0.0
4490,9246,0.27280727,0,0.0
4491,26983,0.23273626,0,0.0
4492,22136,0.41167372,0,0.0
4493,26941,0.11271374,0,0.0
4494,23912,0.29681924,0,0.0
4495,17506,0.1278013,0,0.0
4496,19025,0.30801716,0,0.0
4497,5955,0.1557214,0,0.0
4498,9346,0.12544999,0,0.0
4499,24309,0.22542323,0,0.0
4500,11336,0.32326585,0,0.0
4501,15337,0.49129647,0,0.0
4502,7711,0.23356177,0,0.0
4503,28806,0.06892317,0,0.0
4504,29527,0.37552848,0,0.0
4505,22502,0.20072179,0,0.0
4506,3646,0.29858625,0,0.0
4507,23643,0.21076235,0,0.0
4508,15388,0.32102257,0,0.0
4509,26342,0.109050676,0,0.0
4510,13090,0.24217962,0,0.0
4511,21003,0.20059553,0,0.0
4512,21845,0.18834332,0,0.0
4513,20971,0.25285766,0,0.0
4514,19775,0.17171806,0,0.0
4515,12139,0.29740956,0,0.0
4516,23257,0.26867884,0,0.0
4517,20228,0.21154152,0,0.0
4518,11648,0.19267544,0,0.0
4519,24266,0.13411292,0,0.0
4520,10858,0.2856243,0,0.0
4521,23897,0.2867612,0,0.0
4522,9536,0.28364617,0,0.0
4523,27903,0.32908326,0,0.0
4524,1173,0.16331983,0,0.0
4525,4283,0.14714006,0,0.0
4526,12646,0.3363753,0,0.0
4527,22681,0.18955806,0,0.0
4528,1339,0.36670882,0,0.0
4529,15526,0.2673259,0,0.0
4530,28480,0.24955869,0,0.0
4531,10138,0.24542946,0,0.0
4532,13139,0.32022122,0,0.0
4533,29781,0.25242826,0,0.0
4534,9277,0.22790964,0,0.0
4535,18985,0.36229706,0,0.0
4536,7115,0.2170447,0,0.0
4537,20741,0.1415347,0,0.0
4538,26221,0.49075404,0,0.0
4539,10489,0.10218261,0,0.0
4540,2172,0.23018828,0,0.0
4541,16277,0.107383355,0,0.0
4542,9878,0.098165765,0,0.0
4543,13348,0.51085925,0,0.0
4544,27825,0.34458348,0,0.0
4545,25994,0.37736684,0,0.0
4546,20334,0.172254,0,0.0
4547,2134,0.2251326,0,0.0
4548,627,0.31612423,0,0.0
4549,9527,0.23175222,0,0.0
4550,12499,0.3973941,0,0.0
4551,27492,0.1943279,0,0.0
4552,18096,0.20768763,0,0.0
4553,12708,0.15486488,0,0.0
4554,7200,0.20211935,0,0.0
4555,7472,0.30555853,0,0.0
4556,22798,0.3887981,0,0.0
4557,9965,0.21232626,0,0.0
4558,24547,0.32168,0,0.0
4559,11729,0.21375093,0,0.0
4560,3488,0.47169203,0,0.0
4561,23890,0.5359302,0,0.0
4562,18924,0.21758111,0,0.0
4563,12540,0.45660895,0,0.0
4564,10662,0.13511628,0,0.0
4565,22265,0.16999868,0,0.0
4566,15771,0.41675603,0,0.0
4567,3015,0.12315251,0,0.0
4568,7666,0.31618148,0,0.0
4569,1286,0.19420822,0,0.0
4570,9325,0.14552872,0,0.0
4571,9917,0.27039328,0,0.0
4572,23970,0.20057356,0,0.0
4573,6539,0.3643774,0,0.0
4574,5594,0.38138247,0,0.0
4575,18094,0.27983627,0,0.0
4576,8658,0.21151008,0,0.0
4577,22210,0.30225337,0,0.0
4578,4277,0.28310484,0,0.0
4579,24988,0.24109547,0,0.0
4580,15140,0.27843964,0,0.0
4581,22227,0.29742596,0,0.0
4582,20008,0.5051012,0,0.0
4583,24392,0.3489637,0,0.0
4584,11163,0.25883782,0,0.0
4585,16418,0.23976077,0,0.0
4586,27675,0.33188275,0,0.0
4587,9250,0.27428848,0,0.0
4588,19009,0.14907908,0,0.0
4589,24756,0.33191183,0,0.0
4590,983,0.110672824,0,0.0
4591,6323,0.34860113,0,0.0
4592,7779,0.2536051,0,0.0
4593,11956,0.4294987,0,0.0
4594,14722,0.10912425,0,0.0
4595,22895,0.339956,0,0.0
4596,27818,0.26541066,0,0.0
4597,26383,0.18764193,0,0.0
4598,10476,0.3434675,0,0.0
4599,10456,0.3087747,0,0.0
4600,11481,0.26652884,0,0.0
4601,13411,0.2958268,0,0.0
4602,6600,0.2419351,0,0.0
4603,396,0.1989543,0,0.0
4604,22998,0.1437188,0,0.0
4605,27423,0.24198931,0,0.0
4606,3009,0.4700366,0,0.0
4607,2505,0.33437544,0,0.0
4608,2786,0.367629,0,0.0
4609,155,0.42595777,0,0.0
4610,8209,0.26945668,0,0.0
4611,27082,0.22945566,0,0.0
4612,23011,0.35373887,0,0.0
4613,27603,0.09985489,0,0.0
4614,10289,0.20952311,0,0.0
4615,5054,0.15044641,0,0.0
4616,20037,0.23227884,0,0.0
4617,9796,0.21056823,0,0.0
4618,14805,0.36533546,0,0.0
4619,26730,0.31270862,0,0.0
4620,14549,0.3636897,0,0.0
4621,18435,0.22289361,0,0.0
4622,5279,0.41593498,0,0.0
4623,11860,0.14735733,0,0.0
4624,15254,0.15484634,0,0.0
4625,8489,0.1896793,0,0.0
4626,4079,0.4798236,0,0.0
4627,23922,0.4699593,0,0.0
4628,25237,0.26537108,0,0.0
4629,7300,0.2676009,0,0.0
4630,7932,0.21947697,0,0.0
4631,28115,0.29961652,0,0.0
4632,4965,0.23904535,0,0.0
4633,21492,0.2305996,0,0.0
4634,26653,0.33601248,0,0.0
4635,29670,0.33202454,0,0.0
4636,7232,0.19366555,0,0.0
4637,29281,0.1262804,0,0.0
4638,14998,0.2520588,0,0.0
4639,5767,0.35652605,0,0.0
4640,29614,0.23870349,0,0.0
4641,8604,0.27561462,0,0.0
4642,16867,0.41856265,0,0.0
4643,7458,0.22452019,0,0.0
4644,7170,0.5875316,0,0.0
4645,22842,0.25487253,0,0.0
4646,10973,0.3661225,0,0.0
4647,16371,0.26725042,0,0.0
4648,29445,0.3562027,0,0.0
4649,18700,0.20422979,0,0.0
4650,20004,0.150836,0,0.0
4651,10283,0.26204553,0,0.0
4652,8943,0.24734594,0,0.0
4653,27855,0.34662625,0,0.0
4654,16368,0.37362382,0,0.0
4655,1403,0.3537919,0,0.0
4656,19765,0.3981286,0,0.0
4657,22386,0.27409455,0,0.0
4658,21259,0.13905491,0,0.0
4659,18066,0.25424793,0,0.0
4660,21958,0.49283826,0,0.0
4661,26390,0.4150618,0,0.0
4662,28783,0.25148454,0,0.0
4663,7394,0.2545297,0,0.0
4664,20097,0.3081637,0,0.0
4665,27181,0.25039783,0,0.0
4666,18953,0.31154093,0,0.0
4667,20190,0.15408947,0,0.0
4668,19286,0.37372997,0,0.0
4669,3415,0.23029573,0,0.0
4670,16466,0.31128976,0,0.0
4671,2318,0.38290635,0,0.0
4672,21235,0.17541814,0,0.0
4673,4776,0.27861342,0,0.0
4674,12739,0.2806812,0,0.0
4675,19952,0.3768807,0,0.0
4676,25672,0.16114254,0,0.0
4677,38,0.44403198,0,0.0
4678,15113,0.42907968,0,0.0
4679,13928,0.322362,0,0.0
4680,19451,0.2563231,0,0.0
4681,4275,0.19995998,0,0.0
4682,14481,0.38556486,0,0.0
4683,6035,0.3471839,0,0.0
4684,11691,0.4393106,0,0.0
4685,19795,0.27560845,0,0.0
4686,26639,0.49390918,0,0.0
4687,22848,0.16377023,0,0.0
4688,15878,0.5379141,0,0.0
4689,28993,0.27612087,0,0.0
4690,13304,0.20753546,0,0.0
4691,8751,0.14292386,0,0.0
4692,449,0.2219756,0,0.0
4693,26157,0.24106875,0,0.0
4694,29573,0.36806452,0,0.0
4695,24321,0.17701766,0,0.0
4696,29965,0.25162882,0,0.0
4697,5769,0.27198237,0,0.0
4698,26091,0.3121514,0,0.0
4699,3237,0.19680645,0,0.0
4700,2409,0.2878571,0,0.0
4701,13238,0.38910878,0,0.0
4702,11142,0.22565506,0,0.0
4703,24962,0.2725897,0,0.0
4704,25712,0.50746226,0,0.0
4705,21553,0.39459795,0,0.0
4706,16280,0.25059316,0,0.0
4707,15822,0.35571203,0,0.0
4708,7729,0.17673898,0,0.0
4709,18507,0.37966928,0,0.0
4710,22884,0.36248058,0,0.0
4711,15082,0.2537642,0,0.0
4712,5155,0.16451336,0,0.0
4713,24447,0.12614758,0,0.0
4714,27558,0.26133487,0,0.0
4715,10993,0.33643427,0,0.0
4716,14199,0.37008917,0,0.0
4717,10290,0.37352073,0,0.0
4718,26200,0.3391251,0,0.0
4719,17229,0.23053165,0,0.0
4720,26530,0.32208323,0,0.0
4721,24208,0.14045733,0,0.0
4722,14857,0.39410794,0,0.0
4723,24052,0.26605287,0,0.0
4724,28670,0.43893605,0,0.0
4725,12020,0.28902286,0,0.0
4726,16505,0.4056969,0,0.0
4727,21203,0.32294506,0,0.0
4728,1943,0.36161837,0,0.0
4729,17452,0.33289582,0,0.0
4730,27244,0.40835193,0,0.0
4731,15654,0.39803666,0,0.0
4732,28560,0.31459424,0,0.0
4733,4102,0.29647496,0,0.0
4734,24539,0.37459087,0,0.0
4735,29884,0.35881543,0,0.0
4736,2093,0.46043286,0,0.0
4737,22917,0.42884654,0,0.0
4738,5438,0.20109564,0,0.0
4739,6116,0.20186579,0,0.0
4740,8137,0.20844834,0,0.0
4741,5338,0.34820026,0,0.0
4742,6572,0.40814003,0,0.0
4743,1096,0.28229707,0,0.0
4744,10650,0.16914515,0,0.0
4745,23550,0.33031052,0,0.0
4746,2246,0.431175,0,0.0
4747,6037,0.2836258,0,0.0
4748,15869,0.22585838,0,0.0
4749,412,0.4523797,0,0.0
4750,18060,0.29132253,0,0.0
4751,4155,0.5134786,0,0.0
4752,29889,0.20663671,0,0.0
4753,27673,0.3662569,0,0.0
4754,10796,0.20599182,0,0.0
4755,17870,0.2265879,0,0.0
4756,15483,0.32270396,0,0.0
4757,27599,0.5147005,0,0.0
4758,24066,0.343008,0,0.0
4759,26977,0.16313909,0,0.0
4760,11493,0.3233978,0,0.0
4761,26251,0.17351902,0,0.0
4762,13965,0.4768343,0,0.0
4763,23160,0.31109738,0,0.0
4764,4,0.3813415,0,0.0
4765,20069,0.45443577,0,0.0
4766,22617,0.23900078,0,0.0
4767,29017,0.43548772,0,0.0
4768,12558,0.4134623,0,0.0
4769,15408,0.158475,0,0.0
4770,25139,0.4452424,0,0.0
4771,1918,0.22159736,0,0.0
4772,15168,0.36517167,0,0.0
4773,12188,0.26614946,0,0.0
4774,1868,0.3489605,0,0.0
4775,25231,0.39522538,0,0.0
4776,8727,0.4467523,0,0.0
4777,24463,0.22877584,0,0.0
4778,261,0.09087812,0,0.0
4779,27487,0.46290883,0,0.0
4780,6578,0.18893223,0,0.0
4781,14009,0.27102262,0,0.0
4782,22347,0.23513366,0,0.0
4783,28756,0.21192606,0,0.0
4784,6307,0.14196269,0,0.0
4785,6929,0.21401016,0,0.0
4786,6291,0.36300316,0,0.0
4787,25824,0.4069605,0,0.0
4788,16719,0.41673777,0,0.0
4789,7315,0.22525984,0,0.0
4790,923,0.218733,0,0.0
4791,21315,0.5657955,0,0.0
4792,20564,0.5351863,0,0.0
4793,21223,0.35917252,0,0.0
4794,7698,0.19728364,0,0.0
4795,8131,0.25072005,0,0.0
4796,3166,0.5064328,0,0.0
4797,24952,0.4451643,0,0.0
4798,14160,0.22837135,0,0.0
4799,28669,0.2584383,0,0.0
4800,19091,0.23976006,0,0.0
4801,1601,0.32182416,0,0.0
4802,13437,0.45909,0,0.0
4803,5333,0.4313364,0,0.0
4804,11993,0.1963329,0,0.0
4805,15849,0.27538517,0,0.0
4806,17218,0.4010017,0,0.0
4807,8470,0.26919788,0,0.0
4808,19495,0.338711,0,0.0
4809,8150,0.15858462,0,0.0
4810,17667,0.32388607,0,0.0
4811,9599,0.1532223,0,0.0
4812,206,0.41592574,0,0.0
4813,21911,0.17939469,0,0.0
4814,17978,0.22440012,0,0.0
4815,3781,0.16284296,0,0.0
4816,21563,0.37481895,0,0.0
4817,23595,0.2984854,0,0.0
4818,6548,0.26753032,0,0.0
4819,26596,0.4658672,0,0.0
4820,27902,0.1659617,0,0.0
4821,10797,0.16841646,0,0.0
4822,17079,0.4501524,0,0.0
4823,13503,0.2441105,0,0.0
4824,22446,0.2617767,0,0.0
4825,3673,0.3516171,0,0.0
4826,10272,0.35543346,0,0.0
4827,15528,0.2991388,0,0.0
4828,3028,0.32484037,0,0.0
4829,5251,0.4936787,0,0.0
4830,28590,0.18232897,0,0.0
4831,25047,0.24640071,0,0.0
4832,28209,0.14117508,0,0.0
4833,12736,0.38952348,0,0.0
4834,26028,0.49466902,0,0.0
4835,29861,0.1540073,0,0.0
4836,26163,0.24804357,0,0.0
4837,6239,0.4337435,0,0.0
4838,1845,0.42120075,0,0.0
4839,10560,0.28451568,0,0.0
4840,18238,0.16085628,0,0.0
4841,10157,0.25905997,0,0.0
4842,10617,0.16083203,0,0.0
4843,4752,0.22630714,0,0.0
4844,26975,0.4120092,0,0.0
4845,22921,0.21230872,0,0.0
4846,19703,0.19900884,0,0.0
4847,9183,0.3634371,0,0.0
4848,8969,0.38135868,0,0.0
4849,2146,0.1743133,0,0.0
4850,845,0.1902814,0,0.0
4851,23949,0.3765135,0,0.0
4852,6790,0.42649478,0,0.0
4853,757,0.20721148,0,0.0
4854,20948,0.2188656,0,0.0
4855,444,0.15079863,0,0.0
4856,4323,0.29514268,0,0.0
4857,22411,0.3567,0,0.0
4858,6245,0.18722348,0,0.0
4859,12190,0.2940966,0,0.0
4860,4709,0.44167492,0,0.0
4861,24149,0.3478773,0,0.0
4862,4382,0.48096153,0,0.0
4863,26312,0.33880872,0,0.0
4864,24018,0.33645388,0,0.0
4865,14342,0.4775353,0,0.0
4866,15651,0.26590344,0,0.0
4867,28323,0.3516318,0,0.0
4868,23291,0.26022574,0,0.0
4869,25345,0.3172879,0,0.0
4870,18145,0.23155324,0,0.0
4871,3231,0.21392336,0,0.0
4872,19782,0.53164315,0,0.0
4873,8498,0.32871225,0,0.0
4874,24078,0.16087118,0,0.0
4875,14835,0.105034426,0,0.0
4876,16446,0.29621518,0,0.0
4877,20744,0.2037466,0,0.0
4878,28904,0.13377512,0,0.0
4879,3485,0.29230383,0,0.0
4880,27329,0.19174376,0,0.0
4881,27395,0.1831469,0,0.0
4882,13768,0.41354042,0,0.0
4883,27928,0.21078163,0,0.0
4884,13535,0.36873418,0,0.0
4885,1491,0.19095331,0,0.0
4886,12342,0.25214478,0,0.0
4887,13916,0.2680521,0,0.0
4888,27425,0.354628,0,0.0
4889,13523,0.3266382,0,0.0
4890,27110,0.3270008,0,0.0
4891,13515,0.5203273,0,0.0
4892,29678,0.45079792,0,0.0
4893,20090,0.5502182,0,0.0
4894,13752,0.32648522,0,0.0
4895,6327,0.2999558,0,0.0
4896,19163,0.23283476,0,0.0
4897,7662,0.40613222,0,0.0
4898,6564,0.2803499,0,0.0
4899,6960,0.245297,0,0.0
4900,6034,0.11529057,0,0.0
4901,26050,0.22056462,0,0.0
4902,1217,0.34544146,0,0.0
4903,22019,0.27960703,0,0.0
4904,19474,0.1611943,0,0.0
4905,18140,0.21724874,0,0.0
4906,7957,0.50940216,0,0.0
4907,23078,0.44040233,0,0.0
4908,29137,0.23474061,0,0.0
4909,978,0.34440577,0,0.0
4910,8259,0.13316834,0,0.0
4911,29533,0.24227099,0,0.0
4912,25372,0.14028297,0,0.0
4913,15426,0.3246584,0,0.0
4914,29015,0.15021557,0,0.0
4915,7012,0.16931988,0,0.0
4916,2687,0.15425065,0,0.0
4917,21408,0.4380334,0,0.0
4918,18777,0.17814948,0,0.0
4919,25318,0.21717885,0,0.0
4920,1872,0.39133868,0,0.0
4921,21771,0.2586443,0,0.0
4922,7605,0.2752069,0,0.0
4923,21819,0.24203216,0,0.0
4924,15520,0.3404026,0,0.0
4925,2930,0.13526659,0,0.0
4926,15443,0.37519023,0,0.0
4927,4550,0.10332426,0,0.0
4928,100,0.44160613,0,0.0
4929,29290,0.2829873,0,0.0
4930,11338,0.2748634,0,0.0
4931,9460,0.20724759,0,0.0
4932,11043,0.21554585,0,0.0
4933,16284,0.2005581,0,0.0
4934,8450,0.095995195,0,0.0
4935,17665,0.23085777,0,0.0
4936,18611,0.30448052,0,0.0
4937,25790,0.27713156,0,0.0
4938,1539,0.40104866,0,0.0
4939,23405,0.28243643,0,0.0
4940,4673,0.3814352,0,0.0
4941,24626,0.18546247,0,0.0
4942,28362,0.24849857,0,0.0
4943,20502,0.3078826,0,0.0
4944,13901,0.37694576,0,0.0
4945,3459,0.32822207,0,0.0
4946,877,0.1558235,0,0.0
4947,1284,0.21566173,0,0.0
4948,22264,0.3719952,0,0.0
4949,1818,0.47743928,0,0.0
4950,14755,0.2046839,0,0.0
4951,13592,0.29712355,0,0.0
4952,8291,0.19758081,0,0.0
4953,10164,0.36010844,0,0.0
4954,7256,0.18642372,0,0.0
4955,19774,0.2699091,0,0.0
4956,21649,0.5467528,0,0.0
4957,9971,0.40574086,0,0.0
4958,6804,0.4186251,0,0.0
4959,19608,0.19035552,0,0.0
4960,19383,0.51492876,0,0.0
4961,21287,0.5560425,0,0.0
4962,13973,0.47774926,0,0.0
4963,13831,0.19258863,0,0.0
4964,20087,0.34975287,0,0.0
4965,8661,0.27737764,0,0.0
4966,14467,0.19064566,0,0.0
4967,28705,0.39858064,0,0.0
4968,16495,0.3357412,0,0.0
4969,4835,0.25007194,0,0.0
4970,19997,0.34836623,0,0.0
4971,26478,0.27241546,0,0.0
4972,28277,0.1688914,0,0.0
4973,16082,0.3247792,0,0.0
4974,3051,0.15709029,0,0.0
4975,1426,0.33228496,0,0.0
4976,4043,0.32532158,0,0.0
4977,10239,0.36360717,0,0.0
4978,16118,0.1725472,0,0.0
4979,4195,0.33887506,0,0.0
4980,22206,0.27408215,0,0.0
4981,1841,0.3566106,0,0.0
4982,26691,0.28448495,0,0.0
4983,27184,0.16953772,0,0.0
4984,19417,0.56979346,0,0.0
4985,19324,0.31740025,0,0.0
4986,4569,0.3785934,0,0.0
4987,28539,0.24193543,0,0.0
4988,6185,0.14624508,0,0.0
4989,13705,0.11583366,0,0.0
4990,3838,0.35865593,0,0.0
4991,27883,0.16509202,0,0.0
4992,13318,0.17022006,0,0.0
4993,24037,0.22879046,0,0.0
4994,14439,0.41866475,0,0.0
4995,3843,0.4632911,0,0.0
4996,1196,0.33468887,0,0.0
4997,21979,0.26713017,0,0.0
4998,27315,0.43336204,0,0.0
4999,6908,0.36209208,0,0.0
5000,25738,0.38276353,0,0.0
5001,25241,0.24026377,0,0.0
5002,8748,0.2725668,0,0.0
5003,15104,0.15289456,0,0.0
5004,1078,0.14032342,0,0.0
5005,12865,0.23107086,0,0.0
5006,28042,0.15392531,0,0.0
5007,16231,0.36807135,0,0.0
5008,27450,0.4635184,0,0.0
5009,17456,0.25828475,0,0.0
5010,24881,0.23570219,0,0.0
5011,16046,0.32944214,0,0.0
5012,24854,0.16092198,0,0.0
5013,1666,0.49582022,0,0.0
5014,18353,0.3253529,0,0.0
5015,7391,0.37385303,0,0.0
5016,28235,0.2551436,0,0.0
5017,12871,0.5448351,0,0.0
5018,23397,0.20244491,0,0.0
5019,28865,0.19272196,0,0.0
